Courier-4,40.9840530460427,29.1229909658432
Courier-4,40.9841056902635,29.1225564479828
Courier-4,40.9841340371342,29.1221809387207
Courier-4,40.9842069290314,29.1213119029999
Courier-4,40.9841218884768,29.1210275888443
Courier-4,40.9838789148593,29.1209846735001
Courier-4,40.9835549486434,29.1209310293198
Courier-4,40.9835306511131,29.1205018758774
Courier-4,40.9835225519343,29.1198581457138
Courier-4,40.9839275096544,29.1198098659515
Courier-4,40.9842474244951,29.1198205947876
Courier-4,40.9846564272843,29.1198259592056
Courier-4,40.9849803880892,29.1198045015335
Courier-4,40.9858429259729,29.1198205947876
Courier-4,40.9859806070322,29.11989569664
Courier-4,40.9861263866641,29.119890332222
Courier-4,40.9861709303762,29.1196757555008
Courier-4,40.9862600177102,29.1193377971649
Courier-4,40.9863815002444,29.1191554069519
Courier-4,40.9862114246339,29.1188925504684
Courier-4,40.9861101889432,29.1186779737473
Courier-4,40.9860777934893,29.1184097528458
Courier-4,40.9860534968885,29.1182595491409
Courier-4,40.9860899417863,29.1181361675262
Courier-4,40.9861547326662,29.1181844472885
Courier-4,40.9860008542226,29.1181522607803
Courier-4,40.9862154740583,29.1180664300919
Courier-4,40.9863774508302,29.118270277977
Courier-4,40.9865232295848,29.1183614730835
Courier-4,40.9866528104295,29.1184687614441
Courier-4,40.9867337983281,29.1183185577393
Courier-4,40.9867783416299,29.118087887764
Courier-4,40.9868350330614,29.1178947687149
Courier-4,40.9868998232092,29.1173154115677
Courier-4,40.9869200701174,29.1171061992645
Courier-4,40.9869565145363,29.1169184446335
Courier-4,40.9869646132934,29.1167467832565
Courier-4,40.9868147861272,29.1166234016418
Courier-4,40.9867418971125,29.1162478923798
Courier-4,40.9866325634393,29.1161245107651
Courier-4,40.9865313283951,29.1160601377487
Courier-4,40.9862478694445,29.1160011291504
Courier-4,40.9860494474541,29.1159689426422
Courier-4,40.9860696946233,29.1163390874863
Courier-4,40.98606564519,29.1166287660599
Courier-4,40.9860696946233,29.1169345378876
Courier-4,40.98606564519,29.1173475980759
Courier-4,40.9860575463226,29.1175997257233
Courier-4,40.9860575463226,29.1177713871002
Courier-4,40.9860575463226,29.117916226387
Courier-4,40.9861587820941,29.1181093454361
Courier-4,40.9862235729063,29.1182273626328
Courier-4,40.9861142383738,29.1182863712311
Courier-4,40.9861668809491,29.1183775663376
