Courier-7,40.967788019696,29.0637409687042
Courier-7,40.9674072663664,29.0633654594421
Courier-7,40.9664999304274,29.0630650520325
Courier-7,40.9656330889043,29.0629899501801
Courier-7,40.9651227002517,29.0630006790161
Courier-7,40.9648958595835,29.0631294250488
Courier-7,40.9647014241044,29.0634191036224
Courier-7,40.9643449575716,29.0644383430481
Courier-7,40.9641586220268,29.0647172927856
Courier-7,40.9639884891133,29.0650713443756
Courier-7,40.9639115240798,29.0648084878922
Courier-7,40.96379000016,29.0646368265152
Courier-7,40.9636846792484,29.0648567676544
Courier-7,40.9635874597962,29.064969420433
Courier-7,40.9635388500165,29.0650606155396
Courier-7,40.9635753073547,29.0650928020477
Courier-7,40.9634942910202,29.0651142597199
Courier-7,40.9635753073547,29.0650284290314
Courier-7,40.963474036921,29.0650337934494
Courier-7,40.9634254270577,29.06478703022
Courier-7,40.9634132745863,29.064599275589
Courier-7,40.9634537828157,29.064427614212
Courier-7,40.963194529718,29.0646529197693
Courier-7,40.9627975464384,29.064234495163
Courier-7,40.9625382907628,29.0636873245239
Courier-7,40.9623762554484,29.0632474422455
Courier-7,40.9622952376421,29.062807559967
Courier-7,40.9621980161431,29.062432050705
Courier-7,40.962351950117,29.0623676776886
Courier-7,40.9626679187279,29.062432050705
Courier-7,40.9629190721858,29.062442779541
Courier-7,40.963429477881,29.0624749660492
Courier-7,40.9639074732861,29.0626037120819
Courier-7,40.9639560827944,29.063150882721
Courier-7,40.9638750669273,29.0638482570648
Courier-7,40.9636563235897,29.0643417835236
Courier-7,40.9635834089826,29.064599275589
Courier-7,40.9635347991999,29.0648567676544
Courier-7,40.9633403597107,29.0651035308838
Courier-7,40.9634456811718,29.0652644634247
Courier-7,40.9635510024648,29.064964056015
