Courier-1,40.9925970578932,29.1186833381653
Courier-1,40.992759018989,29.1207647323608
Courier-1,40.9928885875792,29.1226100921631
Courier-1,40.9929371757349,29.1234254837036
Courier-1,40.9929695678188,29.124391078949
Courier-1,40.992920979687,29.1255497932434
Courier-1,40.9927266268017,29.1268587112427
Courier-1,40.9921597609471,29.1264939308167
Courier-1,40.9916738720496,29.126558303833
Courier-1,40.9902323805841,29.1263437271118
Courier-1,40.9895359183597,29.1257858276367
Courier-1,40.9883697325818,29.1246485710144
Courier-1,40.9881915634939,29.1226744651794
Courier-1,40.9879324075976,29.1210865974426
Courier-1,40.9877380400069,29.1185545921326
Courier-1,40.9877218426819,29.1172027587891
Courier-1,40.9885479011883,29.1181898117065
Courier-1,40.9894387369993,29.1183400154114
Courier-1,40.9902971673938,29.1181683540344
Courier-1,40.9906858869149,29.1199064254761
Courier-1,40.9907020835119,29.1214728355408
Courier-1,40.9906696903139,29.1223526000977
Courier-1,40.9912689618996,29.1224598884583
Courier-1,40.9918196390948,29.1223955154419
Courier-1,40.9922245458629,29.1224384307861
Courier-1,40.9922245458629,29.1235971450806
Courier-1,40.9922083496399,29.1244983673096
Courier-1,40.992192153413,29.1253566741943
Courier-1,40.9919006206474,29.12602186203
Courier-1,40.9916900684038,29.1261720657349
Courier-1,40.99141472984,29.1259145736694
Courier-1,40.9918844243448,29.1264081001282
